start,end,speaker,text
2299.74,2299.92,SPEAKER_01, know
2299.92,2300.62,SPEAKER_01, groveling
2300.62,2301.2,SPEAKER_01, serfs
2301.2,2301.44,SPEAKER_01, in
2301.44,2301.62,SPEAKER_01, a
2301.62,2302.02,SPEAKER_01, castle
2302.02,2302.42,SPEAKER_01, right
2302.42,2302.66,SPEAKER_01, but
2302.66,2303.04,SPEAKER_01, like
2303.04,2304.52,SPEAKER_01, conceptually
2303.04,2304.52,SPEAKER_01, conceptually
2304.52,2305.56,SPEAKER_01, we
2304.52,2305.56,SPEAKER_01, we
2305.56,2305.94,SPEAKER_01, are
2305.94,2306.36,SPEAKER_01, like
2306.36,2307.42,SPEAKER_01, you
2306.36,2307.42,SPEAKER_01, you
2307.42,2307.66,SPEAKER_01, know
2307.66,2308.26,SPEAKER_01, paying
2308.4,2309.14,SPEAKER_01, subscriptions
2309.14,2309.54,SPEAKER_01, for
2309.54,2310.1,SPEAKER_01, shitty
2310.1,2310.74,SPEAKER_01, services
2310.74,2312.34,SPEAKER_01, in
2310.74,2312.34,SPEAKER_01, in
2312.34,2312.8,SPEAKER_01, the
2312.8,2312.96,SPEAKER_01, you
2312.96,2313.28,SPEAKER_01, know
2313.28,2313.84,SPEAKER_01, wall
2313.84,2314.28,SPEAKER_01, gardens
2314.28,2314.54,SPEAKER_01, that
2314.54,2314.84,SPEAKER_01, make
2314.84,2315.2,SPEAKER_01, these
2315.2,2316.18,SPEAKER_01, billionaires
2316.18,2316.48,SPEAKER_01, tons
2316.48,2316.7,SPEAKER_01, of
2316.7,2317.02,SPEAKER_01, money
2317.02,2317.66,SPEAKER_01, so
2317.02,2317.66,SPEAKER_02, so
2317.02,2317.66,SPEAKER_01, so
2317.66,2317.84,SPEAKER_01, that
2317.84,2318.02,SPEAKER_01, they
2318.02,2318.32,SPEAKER_01, can
2318.32,2318.98,SPEAKER_01, destroy
2318.98,2319.18,SPEAKER_01, our
2319.18,2319.64,SPEAKER_01, planet
2319.64,2320.52,SPEAKER_01, destroy
2320.52,2320.74,SPEAKER_01, our
2320.74,2321.36,SPEAKER_01, relationships
2321.36,2321.66,SPEAKER_01, within
2321.66,2322.12,SPEAKER_01, one
2322.12,2322.62,SPEAKER_01, another
2323.36,2323.74,SPEAKER_01, destroy
2323.74,2324.94,SPEAKER_01, everything
2323.74,2324.94,SPEAKER_01, everything
2324.94,2325.36,SPEAKER_01, that's
2325.36,2325.48,SPEAKER_01, good
2325.48,2325.78,SPEAKER_01, about
2325.78,2326.34,SPEAKER_01, humanity
2326.34,2327.5,SPEAKER_01, so
2326.34,2327.5,SPEAKER_01, so
2327.5,2327.76,SPEAKER_01, that's
2327.76,2327.88,SPEAKER_01, more
2327.88,2328.02,SPEAKER_01, what
2328.02,2328.18,SPEAKER_01, i'm
2328.18,2328.42,SPEAKER_01, talking
2328.42,2328.76,SPEAKER_01, about
2328.76,2329.1,SPEAKER_01, right
2329.1,2329.42,SPEAKER_01, yeah
2329.1,2329.42,SPEAKER_03, yeah
2329.42,2329.92,SPEAKER_03, it's
2329.42,2329.92,SPEAKER_01, it's
2329.92,2330.08,SPEAKER_01, more
2330.08,2330.32,SPEAKER_01, this
2330.32,2330.52,SPEAKER_01, like
2330.52,2331.6,SPEAKER_01, intensification
2331.6,2331.92,SPEAKER_01, and
2331.92,2332.16,SPEAKER_01, like
2332.16,2332.8,SPEAKER_01, change
2332.8,2332.96,SPEAKER_01, of
2332.96,2333.48,SPEAKER_01, character
2333.48,2333.82,SPEAKER_01, than
2333.82,2334.06,SPEAKER_01, like
2334.06,2334.44,SPEAKER_01, something
2334.44,2334.68,SPEAKER_01, that
2334.68,2334.84,SPEAKER_01, is
2334.84,2335.06,SPEAKER_01, like
2335.06,2335.9,SPEAKER_01, not
2335.9,2336.48,SPEAKER_01, capitalist
2336.48,2336.78,SPEAKER_01, right
2336.78,2336.92,SPEAKER_01, like
2336.92,2337.1,SPEAKER_01, this
2337.1,2337.22,SPEAKER_01, is
2337.22,2337.54,SPEAKER_01, definitely
2337.54,2337.8,SPEAKER_01, a
2337.8,2338.38,SPEAKER_01, capitalist
2338.38,2339.88,SPEAKER_01, right
2338.38,2339.88,SPEAKER_02, right
2338.38,2339.88,SPEAKER_00, right
2339.88,2340.12,SPEAKER_00, sort
2338.38,2339.88,SPEAKER_01, right
2339.88,2340.12,SPEAKER_01, sort
2340.12,2340.3,SPEAKER_01, of
2340.3,2340.9,SPEAKER_01, trajectory
2340.9,2341.3,SPEAKER_01, right
2341.3,2343.84,SPEAKER_01, um
2341.3,2343.84,SPEAKER_01, um
2341.3,2343.84,SPEAKER_01, um
2341.3,2343.84,SPEAKER_00, um
2343.84,2344.32,SPEAKER_00, okay
2344.32,2344.5,SPEAKER_00, this
2344.5,2344.84,SPEAKER_00, it's
2344.84,2344.9,SPEAKER_00, a
2344.9,2345.1,SPEAKER_00, trajectory
2345.1,2345.34,SPEAKER_00, bit
2345.34,2345.5,SPEAKER_00, is
2345.5,2345.68,SPEAKER_00, like
2345.68,2345.92,SPEAKER_00, uh
2345.92,2346.18,SPEAKER_00, super
2346.18,2346.44,SPEAKER_00, interesting
2346.44,2346.66,SPEAKER_00, so
2346.66,2347.0,SPEAKER_00, maybe
2347.0,2347.16,SPEAKER_00, you
2347.16,2347.34,SPEAKER_00, can
2347.34,2347.72,SPEAKER_00, um
2347.72,2348.66,SPEAKER_00, uh
2348.66,2349.0,SPEAKER_00, i'll
2349.0,2349.08,SPEAKER_00, try
2349.08,2349.18,SPEAKER_00, to
2349.18,2349.3,SPEAKER_00, dig
2349.3,2349.38,SPEAKER_00, in
2349.38,2349.54,SPEAKER_00, more
2349.54,2349.82,SPEAKER_00, there
2349.82,2350.2,SPEAKER_00, um
2350.2,2350.92,SPEAKER_00, but
2350.92,2351.32,SPEAKER_00, maybe
2351.32,2351.68,SPEAKER_00, first
2351.68,2352.08,SPEAKER_00, um
2352.08,2352.84,SPEAKER_00, so
2352.84,2353.34,SPEAKER_00, you
2353.34,2353.82,SPEAKER_00, have
2353.82,2353.94,SPEAKER_00, a
2353.94,2354.06,SPEAKER_00, lot
2354.06,2354.22,SPEAKER_00, of
2354.22,2354.5,SPEAKER_00, i
2354.5,2354.68,SPEAKER_00, think
2354.68,2355.04,SPEAKER_00, uh
2355.04,2356.02,SPEAKER_00, kind
2356.02,2356.12,SPEAKER_00, of
2356.12,2356.22,SPEAKER_00, fun
2356.22,2356.56,SPEAKER_00, descriptions
2356.56,2356.94,SPEAKER_00, about
2356.94,2357.44,SPEAKER_00, um
2357.44,2358.08,SPEAKER_00, the
2358.08,2358.36,SPEAKER_00, the
2358.36,2358.36,SPEAKER_00, with
2358.36,2358.5,SPEAKER_00, the
2358.5,2358.64,SPEAKER_00, techno
2358.64,2358.92,SPEAKER_00, feudal
2358.92,2359.24,SPEAKER_00, imaginary
2359.24,2359.88,SPEAKER_00, actually
2359.88,2360.34,SPEAKER_00, um
2360.34,2361.3,SPEAKER_00, uh
2361.3,2361.92,SPEAKER_00, like
2361.92,2362.22,SPEAKER_00, what
2362.22,2362.46,SPEAKER_00, what
2362.46,2362.6,SPEAKER_00, that
2362.6,2362.76,SPEAKER_00, might
2362.76,2362.92,SPEAKER_00, look
2362.92,2363.12,SPEAKER_00, like
2363.12,2363.94,SPEAKER_00, like
2363.94,2364.02,SPEAKER_00, you
2364.02,2364.18,SPEAKER_00, say
2364.18,2364.34,SPEAKER_00, like
2364.34,2364.48,SPEAKER_00, bill
2364.48,2364.74,SPEAKER_00, gates
2364.74,2365.3,SPEAKER_00, is
2365.3,2365.42,SPEAKER_00, like
2365.42,2365.52,SPEAKER_00, the
2365.52,2365.7,SPEAKER_00, lord
2365.7,2365.86,SPEAKER_00, of
2365.86,2365.96,SPEAKER_00, the
2365.96,2366.32,SPEAKER_00, manor
2366.32,2366.32,SPEAKER_00, um
2367.34,2367.82,SPEAKER_00, with
2367.82,2367.96,SPEAKER_00, all
2367.96,2368.16,SPEAKER_00, those
2368.16,2368.44,SPEAKER_00, his
2368.44,2368.76,SPEAKER_00, serfs
2368.76,2369.12,SPEAKER_00, serving
2369.12,2369.44,SPEAKER_00, him
2369.44,2369.66,SPEAKER_00, um
2369.66,2370.48,SPEAKER_00, and
2370.48,2370.86,SPEAKER_00, um
2370.86,2371.22,SPEAKER_00, that
2371.22,2371.42,SPEAKER_00, that
2371.42,2371.62,SPEAKER_00, metaphor
2371.62,2372.02,SPEAKER_00, baron's
2372.02,2372.02,SPEAKER_00, in
2372.02,2372.34,SPEAKER_00, particular
2372.34,2372.6,SPEAKER_00, reminded
2372.6,2372.74,SPEAKER_00, me
2372.74,2372.84,SPEAKER_00, of
2372.84,2372.98,SPEAKER_00, like
2372.98,2373.18,SPEAKER_00, the
2373.18,2373.62,SPEAKER_00, robber
2373.62,2373.86,SPEAKER_00, barons
2373.86,2373.98,SPEAKER_00, from
2373.98,2374.22,SPEAKER_00, the
2374.22,2374.54,SPEAKER_00, so
2374.54,2375.36,SPEAKER_00, 1920s
2375.36,2375.36,SPEAKER_00, i
2375.36,2375.54,SPEAKER_00, guess
2375.54,2375.68,SPEAKER_00, and
2375.68,2375.8,SPEAKER_00, so
2375.8,2376.04,SPEAKER_00, forth
2376.04,2376.3,SPEAKER_00, so
2376.3,2377.04,SPEAKER_00, um
2377.04,2377.28,SPEAKER_00, i'm
2377.28,2377.48,SPEAKER_00, curious
2377.48,2377.62,SPEAKER_00, if
2377.62,2377.76,SPEAKER_00, you
2377.76,2377.9,SPEAKER_00, feel
2377.9,2378.06,SPEAKER_00, that
2378.06,2378.28,SPEAKER_00, that
2378.28,2378.4,SPEAKER_00, that's
2378.4,2378.76,SPEAKER_00, um
2378.76,2379.84,SPEAKER_00, do
2374.54,2375.36,SPEAKER_01, 1920s
2375.36,2375.36,SPEAKER_01, i
2375.36,2375.54,SPEAKER_01, guess
2375.54,2375.68,SPEAKER_01, and
2378.76,2379.84,SPEAKER_00, do
2379.84,2380.3,SPEAKER_00, like
2380.3,2380.44,SPEAKER_00, what
2380.44,2380.58,SPEAKER_00, has
2380.58,2380.84,SPEAKER_00, changed
2380.84,2381.1,SPEAKER_00, since
2381.1,2381.24,SPEAKER_00, since
2381.24,2381.48,SPEAKER_00, then
2381.48,2381.5,SPEAKER_00, i
2381.5,2381.7,SPEAKER_00, guess
2381.7,2381.9,SPEAKER_00, like
2381.9,2382.22,SPEAKER_00, um
2382.22,2383.0,SPEAKER_00, and
2383.0,2384.0,SPEAKER_00, back
2383.0,2384.0,SPEAKER_00, back
2384.0,2384.2,SPEAKER_00, then
2384.2,2384.42,SPEAKER_00, we
2384.42,2385.2,SPEAKER_00, um
2385.72,2386.2,SPEAKER_00, associate
2386.2,2386.46,SPEAKER_00, that
2386.46,2386.66,SPEAKER_00, era
2386.66,2386.84,SPEAKER_00, with
2386.84,2386.98,SPEAKER_00, like
2386.98,2387.26,SPEAKER_00, the
2387.26,2387.6,SPEAKER_00, um
2387.6,2388.24,SPEAKER_00, you
2387.6,2388.24,SPEAKER_00, you
2388.24,2388.84,SPEAKER_00, know
2388.84,2388.84,SPEAKER_00, kind
2388.84,2389.74,SPEAKER_00, of
2389.74,2389.74,SPEAKER_00, uh
2389.74,2389.74,SPEAKER_00, capitalism
2389.74,2389.98,SPEAKER_00, as
2389.98,2390.22,SPEAKER_00, at
2390.22,2390.36,SPEAKER_00, its
2390.36,2390.54,SPEAKER_00, force
2390.54,2390.82,SPEAKER_00, kind
2390.82,2391.6,SPEAKER_00, of
2391.6,2391.6,SPEAKER_00, kind
2391.6,2391.84,SPEAKER_00, of
2391.84,2392.0,SPEAKER_00, um
2392.0,2392.72,SPEAKER_00, where
2392.0,2392.72,SPEAKER_00, where
2392.72,2393.1,SPEAKER_00, um
2393.1,2394.0,SPEAKER_00, uh
2393.1,2394.0,SPEAKER_00, uh
2394.0,2394.5,SPEAKER_00, before
2394.5,2394.88,SPEAKER_00, you
2394.88,2394.94,SPEAKER_00, know
2394.94,2395.12,SPEAKER_00, this
2395.12,2395.4,SPEAKER_00, period
2395.4,2395.52,SPEAKER_00, of
2395.52,2395.66,SPEAKER_00, mass
2395.66,2395.92,SPEAKER_00, strikes
2395.92,2396.1,SPEAKER_00, and
2396.1,2396.22,SPEAKER_00, so
2396.22,2396.44,SPEAKER_00, forth
2396.44,2396.66,SPEAKER_00, so
2396.78,2397.2,SPEAKER_00, yeah
2396.78,2397.2,SPEAKER_03, yeah
2397.2,2397.78,SPEAKER_03, um
2397.2,2397.78,SPEAKER_01, um
2397.2,2397.78,SPEAKER_00, um
2397.78,2398.32,SPEAKER_00, yes
2398.32,2398.8,SPEAKER_00, i'm
2398.8,2398.8,SPEAKER_00, i'm
2398.8,2398.98,SPEAKER_00, curious
2398.98,2399.12,SPEAKER_00, if
2399.12,2399.2,SPEAKER_00, you
2399.2,2399.34,SPEAKER_00, feel
2399.34,2399.52,SPEAKER_00, that
2399.52,2400.04,SPEAKER_00, are
2400.04,2400.16,SPEAKER_00, we
2400.16,2400.24,SPEAKER_00, in
2400.24,2400.44,SPEAKER_00, like
2400.44,2400.54,SPEAKER_00, a
2400.54,2400.78,SPEAKER_00, similar
2400.78,2401.08,SPEAKER_00, place
2401.08,2401.28,SPEAKER_00, there
2401.28,2401.38,SPEAKER_00, i
2401.38,2401.5,SPEAKER_00, guess
2401.5,2401.78,SPEAKER_00, or
2401.78,2402.14,SPEAKER_00, what
2402.14,2402.42,SPEAKER_00, what
2402.42,2402.48,SPEAKER_00, i
2402.48,2402.66,SPEAKER_00, should
2402.66,2402.98,SPEAKER_00, yeah
2402.98,2403.5,SPEAKER_00, yeah
2402.14,2402.42,SPEAKER_01, what
2402.42,2402.48,SPEAKER_01, i
2402.48,2402.66,SPEAKER_01, should
2402.66,2402.98,SPEAKER_01, yeah
2402.98,2403.5,SPEAKER_01, yeah
2403.5,2403.7,SPEAKER_01, so
2403.7,2403.78,SPEAKER_01, i
2403.78,2403.96,SPEAKER_01, say
2403.96,2404.1,SPEAKER_01, in
2404.1,2404.18,SPEAKER_01, the
2404.18,2404.42,SPEAKER_01, book
2404.42,2404.6,SPEAKER_01, so
2404.6,2404.72,SPEAKER_01, i
2404.72,2404.84,SPEAKER_01, call
2404.84,2405.06,SPEAKER_01, i'm
2405.06,2405.16,SPEAKER_01, not
2405.16,2405.3,SPEAKER_01, the
2405.3,2405.44,SPEAKER_01, only
2405.44,2405.74,SPEAKER_01, person
2405.74,2405.88,SPEAKER_01, that
2405.88,2406.12,SPEAKER_01, does
2406.12,2406.38,SPEAKER_01, this
2406.38,2406.66,SPEAKER_01, like
2406.66,2407.24,SPEAKER_01, a
2407.24,2407.3,SPEAKER_01, lot
2407.3,2407.42,SPEAKER_01, of
2407.42,2407.58,SPEAKER_01, people
2407.58,2407.96,SPEAKER_01, talking
2407.96,2408.32,SPEAKER_01, about
2408.32,2409.04,SPEAKER_01, the
2406.12,2406.38,SPEAKER_00, this
2406.38,2406.66,SPEAKER_00, like
2408.32,2409.04,SPEAKER_01, the
2409.04,2409.58,SPEAKER_01, contemporary
2409.58,2410.48,SPEAKER_01, moment
2410.48,2411.9,SPEAKER_01, uh
2411.9,2413.44,SPEAKER_01, you
2413.44,2413.6,SPEAKER_01, know
2413.6,2413.88,SPEAKER_01, talk
2413.88,2414.16,SPEAKER_01, about
2414.16,2414.54,SPEAKER_01, it
2415.1,2415.54,SPEAKER_01, and
2415.54,2415.82,SPEAKER_01, liken
2415.82,2416.04,SPEAKER_01, it
2416.04,2416.24,SPEAKER_01, to
2416.24,2416.44,SPEAKER_01, the
2416.44,2416.82,SPEAKER_01, robber
2416.82,2417.12,SPEAKER_01, baron
2417.12,2417.4,SPEAKER_01, era
2417.4,2417.72,SPEAKER_01, of
2417.72,2417.96,SPEAKER_01, like
2417.96,2418.16,SPEAKER_01, you
2418.16,2418.28,SPEAKER_01, know
2418.28,2418.46,SPEAKER_01, the
2418.46,2420.02,SPEAKER_01, 1870s
2420.02,2420.22,SPEAKER_01, through
2420.22,2421.08,SPEAKER_01, you
2421.08,2421.2,SPEAKER_01, know
2421.2,2421.38,SPEAKER_01, the
2421.38,2421.86,SPEAKER_01, mid
2421.86,2423.12,SPEAKER_01, 1900
2421.86,2423.12,SPEAKER_01, 1900
2423.12,2424.46,SPEAKER_01, 19
2424.46,2425.46,SPEAKER_01, teens
2425.46,2426.14,SPEAKER_01, up
2426.14,2426.42,SPEAKER_01, into
2426.42,2426.58,SPEAKER_01, you
2426.58,2426.7,SPEAKER_01, know
2426.7,2427.34,SPEAKER_01, 1920
2427.34,2427.6,SPEAKER_01, when
2427.6,2427.72,SPEAKER_01, we
2427.72,2427.98,SPEAKER_01, had
2427.98,2428.26,SPEAKER_01, um
2428.26,2429.4,SPEAKER_01, you
2429.4,2429.56,SPEAKER_01, know
2429.56,2430.16,SPEAKER_01, the
2430.16,2431.44,SPEAKER_01, uh
2431.44,2433.36,SPEAKER_01, you
2431.44,2433.36,SPEAKER_01, you
2433.36,2433.48,SPEAKER_01, know
2433.48,2433.6,SPEAKER_01, the
2433.6,2433.74,SPEAKER_01, birth
2433.74,2433.96,SPEAKER_01, of
2433.96,2434.42,SPEAKER_01, communism
2434.42,2434.94,SPEAKER_01, yeah
2434.94,2435.76,SPEAKER_01, and
2431.44,2433.36,SPEAKER_02, you
2433.36,2433.48,SPEAKER_02, know
2433.48,2433.6,SPEAKER_02, the
2433.6,2433.74,SPEAKER_02, birth
2433.74,2433.96,SPEAKER_02, of
2433.96,2434.42,SPEAKER_02, communism
2433.96,2434.42,SPEAKER_03, communism
2434.42,2434.94,SPEAKER_03, yeah
2434.94,2435.76,SPEAKER_03, and
2435.76,2437.04,SPEAKER_01, so
2437.04,2437.46,SPEAKER_01, yeah
2437.46,2437.64,SPEAKER_01, the
2437.64,2437.86,SPEAKER_01, russian
2437.86,2438.28,SPEAKER_01, revolution
2438.28,2438.84,SPEAKER_01, and
2438.84,2439.28,SPEAKER_01, so
2439.28,2440.64,SPEAKER_01, um
2440.64,2442.5,SPEAKER_01, you
2440.64,2442.5,SPEAKER_01, you
2442.5,2442.64,SPEAKER_01, know
2442.64,2442.94,SPEAKER_01, there's
2442.94,2443.48,SPEAKER_01, a
2443.48,2443.96,SPEAKER_01, a
2443.96,2444.32,SPEAKER_01, regulatory
2444.32,2444.98,SPEAKER_01, sphere
2444.98,2445.22,SPEAKER_01, like
2445.22,2445.3,SPEAKER_01, i
2445.3,2445.5,SPEAKER_01, talk
2445.5,2445.72,SPEAKER_01, about
2445.72,2445.92,SPEAKER_01, like
2445.92,2446.08,SPEAKER_01, a
2446.08,2446.58,SPEAKER_01, regulatory
2446.58,2447.24,SPEAKER_01, sphere
2447.24,2448.12,SPEAKER_01, um
2447.24,2448.12,SPEAKER_01, um
2448.12,2448.72,SPEAKER_01, the
2448.72,2449.04,SPEAKER_01, way
2449.04,2449.38,SPEAKER_01, that
2449.38,2449.92,SPEAKER_01, wealth
2449.92,2450.28,SPEAKER_01, is
2450.28,2450.7,SPEAKER_01, hoarded
2450.7,2451.18,SPEAKER_01, by
2451.18,2451.48,SPEAKER_01, the
2451.48,2451.84,SPEAKER_01, already
2451.86,2452.44,SPEAKER_01, wealthy
2452.44,2453.3,SPEAKER_01, um
2452.44,2453.3,SPEAKER_01, um
2453.3,2453.7,SPEAKER_01, and
2453.7,2454.06,SPEAKER_01, how
2454.06,2454.34,SPEAKER_01, the
2454.34,2454.62,SPEAKER_01, rest
2454.62,2454.78,SPEAKER_01, of
2454.78,2454.98,SPEAKER_01, us
2454.98,2455.16,SPEAKER_01, are
2455.16,2455.6,SPEAKER_01, left
2455.6,2455.96,SPEAKER_01, in
2455.96,2456.16,SPEAKER_01, you
2456.16,2456.28,SPEAKER_01, know
2456.28,2456.48,SPEAKER_01, these
2456.48,2456.7,SPEAKER_01, sort
2456.7,2456.9,SPEAKER_01, of
2456.9,2457.58,SPEAKER_01, emiserated
2457.58,2458.44,SPEAKER_01, positions
2458.44,2458.94,SPEAKER_01, um
2458.94,2459.8,SPEAKER_01, even
2459.8,2460.06,SPEAKER_01, as
2460.06,2460.6,SPEAKER_01, we're
2460.6,2460.8,SPEAKER_01, you
2460.8,2460.96,SPEAKER_01, know
2460.96,2461.66,SPEAKER_01, sort
2461.66,2461.84,SPEAKER_01, of
2461.84,2462.36,SPEAKER_01, enrolled
2462.36,2462.8,SPEAKER_01, in
2462.8,2463.06,SPEAKER_01, their
2463.06,2463.52,SPEAKER_01, plots
2463.52,2463.72,SPEAKER_01, to
2463.72,2463.9,SPEAKER_01, make
2463.9,2464.06,SPEAKER_01, more
2464.06,2464.28,SPEAKER_01, money
2464.28,2464.48,SPEAKER_01, for
2464.48,2465.12,SPEAKER_01, themselves
2465.12,2465.7,SPEAKER_01, um
2467.18,2467.74,SPEAKER_01, in
2467.74,2467.92,SPEAKER_01, order
2467.92,2468.08,SPEAKER_01, to
2468.08,2468.32,SPEAKER_01, live
2468.32,2468.74,SPEAKER_01, right
2468.74,2468.92,SPEAKER_01, in
2468.92,2469.1,SPEAKER_01, order
2469.1,2469.22,SPEAKER_01, to
2469.22,2469.36,SPEAKER_01, get
2469.36,2469.66,SPEAKER_01, by
2469.66,2470.9,SPEAKER_01, um
2469.66,2470.9,SPEAKER_01, um
2470.9,2471.62,SPEAKER_01, so
2470.9,2471.62,SPEAKER_01, so
2471.62,2471.84,SPEAKER_01, that
2471.84,2472.0,SPEAKER_01, is
2472.0,2472.46,SPEAKER_01, similar
2472.46,2473.18,SPEAKER_01, uh
2473.18,2473.4,SPEAKER_01, and
2473.4,2473.54,SPEAKER_01, i
2473.54,2474.04,SPEAKER_01, literally
2474.04,2474.48,SPEAKER_01, hearken
2474.48,2474.84,SPEAKER_01, back
2474.84,2475.16,SPEAKER_01, to
2475.16,2475.6,SPEAKER_01, what
2475.6,2475.86,SPEAKER_01, rosa
2475.86,2476.34,SPEAKER_01, luxembourg
2476.34,2476.56,SPEAKER_01, said
2476.56,2476.68,SPEAKER_01, in
2476.68,2476.76,SPEAKER_01, the
2476.76,2477.1,SPEAKER_01, junius
2477.1,2477.52,SPEAKER_01, pamphlet
2477.52,2477.68,SPEAKER_01, in
2477.68,2478.48,SPEAKER_01, 1919
2478.48,2478.7,SPEAKER_01, when
2478.7,2478.88,SPEAKER_01, she
2478.88,2479.3,SPEAKER_01, said
2479.3,2479.68,SPEAKER_01, that
2479.68,2480.54,SPEAKER_01, society
2480.54,2480.84,SPEAKER_01, stands
2480.84,2480.98,SPEAKER_01, at
2480.98,2481.16,SPEAKER_01, a
2481.16,2481.88,SPEAKER_01, crossroads
2481.88,2482.24,SPEAKER_01, even
2482.24,2482.6,SPEAKER_01, uh
2482.6,2482.98,SPEAKER_01, you
2482.98,2483.12,SPEAKER_01, know
2483.12,2483.36,SPEAKER_01, on
2483.36,2483.64,SPEAKER_01, one
2483.64,2484.14,SPEAKER_01, hand
2484.14,2484.88,SPEAKER_01, uh
2484.88,2485.38,SPEAKER_01, toward
2485.38,2486.16,SPEAKER_01, barbarism
2486.16,2486.32,SPEAKER_01, and
2486.32,2486.42,SPEAKER_01, on
2486.42,2486.54,SPEAKER_01, the
2486.54,2486.7,SPEAKER_01, other
2486.7,2486.98,SPEAKER_01, hands
2486.98,2487.28,SPEAKER_01, towards
2487.28,2487.94,SPEAKER_01, socialism
2487.94,2488.3,SPEAKER_01, right
2488.3,2488.54,SPEAKER_01, so
2488.54,2488.72,SPEAKER_01, like
2488.72,2488.82,SPEAKER_01, i
2488.82,2489.04,SPEAKER_01, use
2489.04,2489.2,SPEAKER_01, this
2489.2,2489.5,SPEAKER_01, toward
2489.5,2490.12,SPEAKER_01, barbarism
2490.12,2490.34,SPEAKER_01, to
2490.34,2490.64,SPEAKER_01, talk
2490.64,2490.96,SPEAKER_01, about
2490.96,2491.2,SPEAKER_01, like
2491.2,2491.46,SPEAKER_01, this
2491.46,2492.02,SPEAKER_01, you
2492.02,2492.16,SPEAKER_01, know
2492.16,2492.5,SPEAKER_01, techno
2492.5,2493.14,SPEAKER_01, feudalist
2493.14,2493.8,SPEAKER_01, future
2493.8,2494.98,SPEAKER_01, uh
2482.6,2482.98,SPEAKER_00, you
2482.98,2483.12,SPEAKER_00, know
2482.98,2483.12,SPEAKER_02, know
2482.98,2483.12,SPEAKER_00, know
2493.8,2494.98,SPEAKER_01, uh
2494.98,2495.8,SPEAKER_01, or
2495.8,2496.02,SPEAKER_01, like
2496.02,2496.16,SPEAKER_01, you
2496.16,2496.32,SPEAKER_01, know
2496.32,2496.76,SPEAKER_01, i
2496.76,2496.98,SPEAKER_01, sort
2496.98,2497.12,SPEAKER_01, of
2497.12,2497.58,SPEAKER_01, expand
2497.58,2497.92,SPEAKER_01, that
2497.92,2498.76,SPEAKER_01, dichotomy
2498.76,2499.16,SPEAKER_01, into
2499.16,2499.72,SPEAKER_01, you
2499.72,2499.8,SPEAKER_01, know
2499.8,2500.0,SPEAKER_01, thinking
2500.0,2500.3,SPEAKER_01, about
2500.3,2500.58,SPEAKER_01, like
2500.58,2500.94,SPEAKER_01, or
2500.94,2501.12,SPEAKER_01, do
2501.12,2501.28,SPEAKER_01, we
2501.28,2501.64,SPEAKER_01, want
2501.64,2502.16,SPEAKER_01, you
2502.16,2502.34,SPEAKER_01, know
2502.34,2502.84,SPEAKER_01, a
2502.84,2503.22,SPEAKER_01, future
2503.22,2503.54,SPEAKER_01, that
2503.54,2503.8,SPEAKER_01, is
2503.8,2504.54,SPEAKER_01, maybe
2504.54,2504.88,SPEAKER_01, some
2504.88,2505.64,SPEAKER_01, negotiated
2505.64,2506.32,SPEAKER_01, socialist
2506.32,2506.82,SPEAKER_01, communist
2506.82,2507.56,SPEAKER_01, um
2507.56,2508.12,SPEAKER_01, you
2508.12,2508.38,SPEAKER_01, know
2508.38,2510.08,SPEAKER_01, scenario
2508.38,2510.08,SPEAKER_01, scenario
2510.08,2510.7,SPEAKER_01, or
2510.7,2510.86,SPEAKER_01, do
2510.86,2511.0,SPEAKER_01, we
2511.0,2511.14,SPEAKER_01, want
2511.16,2511.68,SPEAKER_01, like
2511.68,2511.98,SPEAKER_01, this
2511.98,2512.32,SPEAKER_01, techno
2512.32,2512.9,SPEAKER_01, feudalist
2512.9,2513.78,SPEAKER_01, barbarism
2514.06,2515.8,SPEAKER_00, yeah
2515.8,2516.26,SPEAKER_00, let's
2516.26,2516.44,SPEAKER_00, uh
2516.44,2516.94,SPEAKER_00, that
2516.94,2517.08,SPEAKER_00, i
2517.08,2517.22,SPEAKER_00, think
2517.22,2517.42,SPEAKER_00, that's
2517.42,2517.56,SPEAKER_00, a
2517.56,2518.08,SPEAKER_00, let's
2518.08,2518.2,SPEAKER_00, stick
2518.2,2518.42,SPEAKER_00, let's
2518.42,2518.52,SPEAKER_00, dig
2518.52,2518.58,SPEAKER_00, let's
2518.58,2518.58,SPEAKER_00, dig
2518.58,2518.62,SPEAKER_00, in
2518.62,2518.74,SPEAKER_00, more
2518.74,2518.9,SPEAKER_00, there
2518.9,2519.16,SPEAKER_00, so
2519.16,2519.5,SPEAKER_00, um
2519.5,2520.46,SPEAKER_00, i
2519.5,2520.46,SPEAKER_00, i
2520.46,2520.98,SPEAKER_00, i'm
2520.98,2521.22,SPEAKER_00, curious
2521.22,2521.52,SPEAKER_00, about
2521.52,2521.98,SPEAKER_00, um
2521.98,2523.18,SPEAKER_00, uh
2521.98,2523.18,SPEAKER_00, uh
2523.18,2523.36,SPEAKER_00, you
2523.36,2523.6,SPEAKER_00, said
2523.6,2523.92,SPEAKER_00, the
2523.92,2524.22,SPEAKER_00, trajectory
2524.22,2524.42,SPEAKER_00, of
2524.42,2524.72,SPEAKER_00, capitalism
